"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Palau","PLW","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188945252.043525","205459834.27644","215923164.128463","213695587.711897","230365619.988089","247181158.495052","250854266.179511","261052322.304749","251267338.499024","237336886.240548","240796314.068461","257787282.61526","267568959.810003","268414234.491581","285453290.751679","317573085.259637","323603535.226278","318154002.830621","331462431.795303","",
"Papua New Guinea","PNG","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6643330891.0327","7523672291.74592","8760834990.0495","10600858216.833","11470592307.5189","11323186711.3181","12422252919.9573","12143084457.9338","11816919397.0604","12209967621.0947","12171489234.4134","12423375326.9666","12599830619.7242","13111558521.2505","13830943543.8026","15166649627.9426","16470960957.9501","18235232456.6534","18534820469.0832","19946175555.0079","22222378559.4959","22937846458.121","24466489956.6977","25848109365.7577","29904167633.1598","33090247891.0397","34816199004.6058","36733131212.9006","37319091772.2658","",
"Poland","POL","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","235357871376.914","226246907051.522","237222698628.216","251921592206.793","270919437188.546","295828924003.32","318827849877.599","344841373430.834","366198859595.644","387468520811.944","407565666000.332","424629172523.652","450394072658.275","468278949064.084","509392841895.623","530344105654.599","577542116224.909","639966827052.872","698099544956.881","734282869026.896","800737302066.141","869769693309.293","907167369644.71","940325020076.105","973566357429.114","1020164418525.45","1053113684731.11","1136290527626.92","1190118700055.2","",
"Pre-demographic dividend","PRE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","685760764032.865","622358014771.195","659149779645.286","681474663666.67","698337621299.086","734497287201.91","792203183925.239","857488132888.544","941681174302.566","1006723176976.16","1059286340668.5","1133918812386.81","1211420044256.92","1216283694386.32","1420290513252.72","1560524585859.98","1724098834312.7","1882007215369.5","2048216999403.96","2168550209115.9","2333189244512.25","2493757941071.36","2692547289727.24","2905033584013.81","3096792892635.87","3230641869602","3388283714792","3506063815352.64","3665018126525.06","",
"Puerto Rico","PRI","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51016934698.4768","53957589454.9388","57706007413.367","61816896324.963","65779806577.3652","70214157515.6214","73154096650.1389","78047103551.711","83290694684.7064","89047181139.8798","94016532874.5414","102144617695.008","104711224509.403","106712786962.58","119173022287.67","120443539718.368","122339488298.276","124165082113.226","124245946680.842","122748833383.395","123665989320.72","125796635852.55","128246758776.126","130096980589.756","130980348789.62","130991712474.277","130751619389.288","129696287741.237","126338224952.621","",
"Korea, Dem. People’s Rep.","PRK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117419787704.927","126693292278.112","130992105310.736","131355698428.02","135455191681.887","144218307258.172","149978923825.98","159590897181.57","169541059359.646","181041025245.14","194265934368.495","202415733787.734","212108753260.396","217836158916.694","224965590612.962","238691088867.445","259449158189.26","271041114107.519","281542630016.914","279681373275.872","288220232937.295","282620727896.604","277991617084.959","292135407902.921","298951904406.531","307312298431.916","320538828568.531","337617073553.154","343569579620.668","",
"Paraguay","PRY","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21741783419.6019","23262306466.3256","24196054617.5386","25992029970.494","27958808951.7644","30492633158.3596","31539638111.8292","33444652671.9672","33844090174.5268","33863719814.7785","33819562140.7153","34273108259.0906","34807775618.2115","36986074426.4329","39522899265.1351","41623497890.3841","44944551478.8371","48654068751.5962","52754607304.5355","53019652733.7673","59614681859.6792","63445983128.5112","64314563839.5399","70951911069.1396","75808388047.1273","78979191675.5593","83286395427.8641","89077357208.2133","94602054768.8183","",
"West Bank and Gaza","PSE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5493827143.21164","6008302424.50794","6192663063.13439","7223403130.07177","8351775144.04008","9173906011.85242","8576503071.60304","7948579997.74071","7065891924.28362","8205849838.67566","9298355299.84207","10623378338.0758","10517948382.4593","11512306157.6136","12449715871.9703","13631308924.4939","14907024207.8652","17107576519.9196","18531372869.2018","19274712952.7776","19603647323.9482","20492621520.509","21692146591.3156","22798598613.86","23565379542.5296","",
"Pacific island small states","PSS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4529223056.41578","4654352345.4093","5020258394.47673","5282903073.87891","5654753284.67698","5983716344.88943","6304426396.7404","6315203255.31515","6503485733.07517","6977925381.30364","7053641010.01642","7315165807.173","7603874817.94131","7886494481.23122","8445465871.51201","8875111493.61969","9352436531.59753","9688261486.39954","10039963500.0009","9965511631.94929","10380546516.6232","10998645021.7341","11336843997.6415","11917148383.189","12652931462.3482","13331635548.1654","13907374220.4747","14775883858.4592","15557159799.1706","",
"Post-demographic dividend","PST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17233182983260.2","18013945554469.8","18754584021535","19376915162542.3","20351825432763.8","21347274544224.6","22370883845794.2","23495372449963.3","24420027730260.7","25605156107883","27355578630604.3","28468086176588.3","29605465575035.9","30701524210385.7","32526013675330.6","34287064393007.7","36687818018568.8","38702474300485.3","39906132391380.7","39035142021326.7","40601273382651.2","42256162937627.8","43559672474330.1","45300165755870.8","46792044046284.1","48207459892466.9","49727911508063.9","52045128470516.8","54062647450707.1","",
"French Polynesia","PYF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51052608716.9265","54206187462.0364","59018352252.3944","62350609282.9084","76334941509.5817","84610485766.8369","109983829810.785","133250997599.273","159837593180.835","180312887918.824","218153137499.619","252498021613.775","269402771073.263","286220473360.506","303239284574.179","317691557286.851","328010632623.513","339525961612.603","352990432750.149","",
"Romania","ROU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122323982926.905","110124223876.019","102758986743.003","106801871728.559","113371557470.061","122963980464.974","129792021242.02","125479333119.17","124786222121.825","125763921943.37","131266364881.062","144331769519.119","155641106283.411","162920783314.725","192681774395.796","204714305888.163","244675234965.75","285821844825.867","344671385052.341","338817826661.848","343517739282.391","360795375961.993","379729341426.222","395624741636.205","410589331781.247","428643930486.44","470256623499.17","521651699634.576","549288791980.098","",
"Russian Federation","RUS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187875551658.45","1166067832156.43","1019337840778.78","953033562615.981","851032390011.371","832874933680.043","817526684921.467","843109809492.514","807029157570.942","870676186417.134","1000581025238.43","1074585972513.87","1167897269467.94","1338656016320.21","1473342751156.18","1696729209938.25","2133189651012.88","2377454045295.71","2878201315078.6","2768599517939.51","2927003701117.15","3475384986433.43","3692393232081.43","3765660737974.59","3762054486090.12","3522689289803.98","3530790315743.96","3783634636966.95","4050785535656.27","",
"Rwanda","RWA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4095046858.7474","4127084287.62172","4469032520.79281","4203950550.25081","2136209099.35168","2949239581.51199","3386025037.42336","3921456074.35405","4316891629.05866","4568505466.02547","5061607655.94912","5611506281.24063","6452250087.6224","6716816067.81166","7411361431.0061","8358902132.92912","9535889733.7529","10539503890.8606","11943733568.6672","12786748795.0957","13884538854.8355","15302636873.1364","16943865944.9047","18054972637.8388","19530535135.4107","21489859784.7685","23024292837.4934","24897019144.311","27698509345.5708","",
"South Asia","SAS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1447428385987.67","1525618828982.56","1650476670486.44","1762786774709.66","1908919447156.49","2084036348993.79","2267384813423.74","2392312649130.5","2553362211866.45","2790203866944.45","2968427038382.6","3163503205536.82","3332627214481.36","3639566356428.02","4020355913496.7","4466197428156.46","4955494739341.68","5458421385983.17","5742010106467.7","6193347375100.33","6739242790266.13","7229347029623.45","7769522535367.27","8384770993134.52","9137246549619.44","9921703462720.92","10799820855922.9","11765424638587.9","12854020681898.4","",
"Saudi Arabia","SAU","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","449828323817.729","534833127833.109","568834186234.785","574370239743.79","589912869121.481","603559735358.797","630821002300.347","648781779728.882","675066838362.201","659041992139.411","711677338363.713","718481861297.927","709270894704.184","803660185697.078","890977157005.2","969939247377.969","1027155863064.29","1074230705753.59","1163568788902.12","1148295586735.31","1220218701272.37","1370239542676.01","1472090506409.31","1538357251090.16","1624712535071.72","1709517038992.27","1757082963956.53","1777204736666.95","1864809469365.93","",
"Sudan","SDN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29320577381.5601","32588844488.7512","35524015211.0004","38027135346.8042","39229969294.6848","42454544290.5751","45790850194.7424","51502498277.3624","54326131825.337","56821176848.9822","61777803127.4028","67236716113.4744","72690085220.3898","79766701732.8193","85095170282.1655","94317769102.9079","106951708983.115","122478636734.58","134602617612.646","140025638335.062","146571853847.916","146689215152.158","150282236913.021","159639936638.321","167018485993.335","177086108496.124","187436651924.637","199180045865.624","199296743620.502","",
"Senegal","SEN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11347250417.8269","12030810245.0095","12457888897.8273","12918940393.507","13192522216.7666","14191561202.9455","14742193577.9582","15464899381.8681","16561451026.0631","17866917189.0638","18850665183.4081","20146614627.9712","20599293766.7605","22384106657.4222","24336233100.2376","26505246153.2931","27979538728.8735","30150030580.207","31983275851.6743","32901461154.1871","34470699912.1862","35703977716.8264","38250880671.0362","40020575633.4309","43474382614.9619","46737001514.5781","50251358108.9414","54833442984.2367","59969728878.7594","",
"Singapore","SGP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69033137070.2102","76141075720.1878","83046982289.9209","94759715185.2166","107523813047.557","117683526823.93","128791843904.607","141912743489.218","140359485487.753","150536179153.124","167812823620.255","169660223463.283","179090547764.528","190690486521.919","215053296590.856","238070898854.284","267362923392.315","299314810359.705","310837482734.083","313586144829.797","363321400934.78","394138265073.063","419570020744.034","447490143175.447","473741074539.796","492656473556.618","512797484515.044","541877633640.101","572503966607.878","",
"Solomon Islands","SLB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","381082010.627752","417623892.447891","481347282.067356","512345816.704368","571396343.916853","631352151.841068","653232304.774012","654930002.210281","674115944.874793","680548594.699535","596494347.053994","560942431.313613","553860370.902565","600815591.14905","647213320.47176","703553256.966636","775196609.234372","854289266.345096","932795274.570655","895370415.115763","967480307.000893","1118021984.05594","1191371039.08704","1248863341.30673","1301122671.1793","1348467486.97767","1407121708.55316","1486829569.85266","1581757114.45821","",
"Sierra Leone","SLE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3499517619.71865","3702953463.5469","3067256776.27708","3183088556.29146","3187748928.17428","2994231422.42609","3102531732.72779","2970548952.35075","3057604614.88835","3040357915.90386","3315112699.11182","3172854164.1821","4074482194.96401","4536657624.50157","4966178735.07888","5351572537.4182","5746408520.64373","6376265937.79825","6851197050.87972","7123511943.90658","7591812781.83158","8239839598.09827","9672812098.33206","11881524097.2653","12657966588.4127","10158056124.041","10890981977.353","11565352169.567","12255348024.7632","",
"El Salvador","SLV","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15430539485.7702","16190748156.7725","17721889318.5052","19197482771.6489","20526967535.7981","21949707041.7191","22534377724.9813","23641579422.964","24542221380.615","25434457203.1047","26295847027.5053","27108385431.8303","27972500666.3613","28937087149.0305","29980842102.6586","31751734345.3289","34133281095.7762","35702332851.8587","37332495939.356","36832362181.3225","38045640051.6647","40322935952.9289","42253335181.3932","43954551989.9874","45552285015.0141","47143867281.9618","48854229983.8649","50931109815.0823","53496381453.9421","",
"San Marino","SMR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1314403152.86131","1429058981.86019","1580105824.32958","1651141921.16726","1781033038.38253","1815383738.14067","1920845636.06428","2063043227.24222","2177955973.18695","2330379159.55766","2563604590.30622","2656596646.01238","2333551990.06107","2250839447.45397","2080937193.28879","1960753777.5578","1934656845.19284","1953517123.56259","1986253337.35953","2052148940.07593","2122523062.06503","","",
"Somalia","SOM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37212470889.5598","38813206078.5647","42319248989.0706","43835688328.2565","39067173405.1794","43039577882.8763","46054546590.0205","50982925663.8533","53844334375.5667","60186572347.3937","68318853552.7885","75587707688.167","82860899654.46","92849053158.7566","91777326623.2173","93310870854.9015","99446628578.763","100310774187.283","104804592279.106","104530968261.985","105878279650.599","110217336308.487","115376917157.338","121732048920.434","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","875281799007.951","908987756920.724","928205063448.091","943668704180.381","973657451353.074","1027180403362.11","1099979068019.13","1159628782102","1202069810454.79","1247221837875.47","1319573738354.43","1409159520064.65","1523079399469.19","1620236363201.28","1774958525269.67","1944606027160.05","2127753641455.13","2330869058000.25","2507810943160.9","2615766060684.51","2801096384514.25","2992146803656.3","3176621582296.23","3403139996965.8","3638686031380.12","3794261606790.45","3896471500534.26","4083825080150.04","4296793899714.05","",
"South Sudan","SSD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27667638183.7126","29284099698.2895","31252775720.5272","30425094487.7333","16719180004.4015","19246294529.6874","20271999878.4681","","","","","",
"Sub-Saharan Africa","SSF","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","875922992299.365","909669271846.855","928952884231.268","944482364196.798","974481665396.451","1028014520303.1","1100870200173.12","1160644685739.15","1203184202254.55","1248373430066.02","1320768640015.69","1410352135232.32","1524304962411.75","1621409880345.73","1776127983288.11","1945920926701.23","2129236283194.79","2332550861950.48","2509487152219.56","2617436294010.24","2802886703022.05","2994118746485.29","3178656485298.88","3405335275094.2","3641023571815.39","3796741171366.43","3899091712579.37","4086611116146.64","4299751547368.76","",
"Small states","SST","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291230074809.655","310107251235.924","329675859286.964","352039642420.892","392904917084.022","427397470518.202","488002122830.579","546450016739.539","598166639688.415","613082452300.115","666033949336.234","727213926651.178","765820648044.365","801966186236.894","836777194647.871","867263459908.285","892615553897.896","927695947885.76","967182715275.971","",
"Sao Tome and Principe","STP","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232359585.484417","241645225.32179","262312280.098372","279697317.341744","308868851.530997","347223287.680115","368151423.692939","406036176.245405","419058276.501638","452226660.348483","481978560.362673","506656263.711861","540370213.79003","586656932.189513","615452157.334791","648142078.189854","686029522.281615","721417562.626448","",
"Suriname","SUR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2738878912.02756","2907951609.12379","2986118048.00813","2852057473.97783","3012000319.27498","3075156883.75615","3162778609.80898","3400704321.88605","3518076525.60188","3518906445.09898","3673119634.60917","3911341617.79655","4084459681.54934","4422411603.30336","4927497463.00883","5309630580.63367","5787235712.84569","6246457235.2495","6631809489.18941","6883753493.36544","7323921719.56947","7914263443.50122","8283051968.19925","8675655080.45219","8862374982.57363","8651607280.06212","8259820882.61762","8558820521.37495","8933888035.91556","",
"Slovak Republic","SVK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38010686424.4863","39723767481.6805","43089662743.5868","46563976934.3836","50485089007.6829","54290933348.7249","57262629058.4207","57813914070.6221","61313622358.7714","66650364908.2929","71578545706.9555","76116014100.3503","81725592607.4729","89400253225.0781","101520654860.115","113951975291.269","127626916993.841","124346975596.412","135609317183.336","140626782410.196","145644608377.499","151397294776.879","157095119197.712","162302480378.172","167402155366.52","175381778075.671","183762547005.186","",
"Slovenia","SVN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24698237391.4544","23261112636.1058","22491425794.9904","23678970344.7807","25472971951.6688","27075320276.988","28417560596.7384","30347795065.9309","31816608429.2903","33876855926.9704","35808058802.8604","37761729907.3264","40372329697.6097","42087997995.284","45412493445.7406","47716592721.283","51563926451.3359","55586126550.1803","59839627541.6582","56179401154.7366","57001101025.0004","59391588537.9105","59745699109.9106","61744411397.5613","63653371400.3498","65283414434.9714","68542200601.0901","74685029483.4062","78660992038.4547","",
"Sweden","SWE","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173047347931.764","176849239713.14","178783813883.127","179239223573.273","190412158358.872","202183759669.171","209890638942.811","217968796301.863","227527220229.362","241759851277.147","261315119759.58","264833128073.774","274453227784.532","282928177133.012","302261184534.213","307269023846.15","339932116526.79","371346670738.057","386963027392.913","373394983603.381","395563138154.417","420524687693.704","431269677015.028","442946650381.655","456159762011.135","479915178567.394","490430777975.679","521780240906.283","541835380996.498","",
"Eswatini","SWZ","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3006217564.97589","3162590891.28353","3339020374.5884","3524302180.47666","3685973679.46436","3944864254.96383","4171434916.94944","4375030179.12899","4539481824.8031","4740911501.32251","4932207116.18955","5093555677.82458","5400755395.36789","5714505155.34707","6081015794.51229","6646585357.77852","7258051711.86396","7783592808.41156","8000192922.88538","8187343841.97227","8596974010.74267","8973785938.44059","9638972792.63738","10186945238.2528","10474457958.864","10831274088.841","11088591697.7213","11528169023.6069","12086620030.3733","",
"Sint Maarten (Dutch part)","SXM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1089852947.76028","1137834078.14663","1215036079.49415","1255558313.55258","1294286958.99166","1339615154.4723","1360832666.01856","1381663765.13909","1289295898.65324","","",
"Seychelles","SYC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","641234667.468803","681219064.450572","746640471.255246","811693359.37116","822404680.326843","832716619.988577","889662758.80018","1013256586.91888","1110767343.935","1147898497.92435","1191331141.73346","1189811555.03344","1223290215.46226","1172653806.50547","1169898283.55854","1314980037.62042","1482205801.92104","1680638531.62691","1676545827.26198","1670655758.83993","1790769279.51735","1972370136.58509","2035542363.80072","2195914701.18045","2338251744.00699","2479938688.30605","2619951064.20793","2785414458.70186","2956763760.52248","",
"Syrian Arab Republic","SYR","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","662387625.612476","658011412.242124","678700586.202184","737899580.212301","790099666.259242","833881767.168813","886062006.062436","955588678.634717","",
"Chad","TCD","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4292462151.45654","4816379921.04713","5320303172.44379","4590742403.17323","5164067703.74674","5337544691.65182","5555639520.18224","5970938573.81712","6457889023.07517","6506393852.1102","6593327624.24691","7523466317.45664","8291407864.21006","9688688983.62516","13295493162.6289","16085868105.6413","16680093650.0152","17688515406.8822","18583059388.705","19514479331.6618","22416915463.6404","22904148162.6154","25416911748.2519","27337146044.4302","29776280088.8472","30927613681.04","29309973473.7487","28974454320.1857","30464211277.3747","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310610280919.1","2572957123689.57","2901962824642.29","3280430510699.82","3694642084972.34","4132953817816.69","4578311331493.13","4969966155123.02","5069243147317.73","5443318898971.08","5974166102027.46","6501255862306.95","7109818018716.43","7858603155600.24","8775937433550.69","9903460217615.82","11268386329151.4","12932795611273.8","14267809345061.4","15441762526681.6","17120816415505.1","18921214172175.2","20718842591534.2","22578636966823.5","24535240756210","26392852325426.1","28364377276738.2","30758987760479","33478768374618.6","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2790955376968.06","2720678213828.95","2527990496122.47","2456353287901.28","2274408939175.14","2300066442237.65","2347815078763.56","2452773649190.25","2494227075704.39","2581766123893.73","2856563596338.54","3016604381489.38","3227534427610.49","3529652427624.4","3940938439757.67","4388800345668.38","5195863547506.64","5803020174421.45","6639545361263.97","6505740192397.13","6985784609746.18","7925120593769.43","8375635156116.99","8749669586899.95","9021279367655.73","9026463483445.32","9254365818776.34","9935982524708.76","10465917772339.8","",
"Togo","TGO","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3180297355.15962","3264833379.60506","3206311416.0617","2786790907.80588","3272743825.20149","3603525851.32164","3993752971.54162","4646719235.85319","4590947373.37208","4772812540.9942","4841277597.40902","4866981697.04714","4898374981.94742","5236534335.6223","5491465959.63097","5729362760.87119","6141948582.41588","6451395965.67609","6844053777.81505","7278136466.64545","7812030088.40848","8485486066.81902","9214122079.92482","9948904576.10745","10737846492.3941","11475346245.2378","12245731529.0541","13022235348.8093","13994437273.8135","",
"Thailand","THA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244191085416.134","274054276578.081","302957436644.827","335724748685.912","370314630024.301","408780548595.637","439794326172.918","435059139027.631","406370763248.555","431086707660.347","460360753856.54","486662158211.332","524757602479.186","572930024351.201","625357829127.094","671842089310.104","726560004946.148","786627431893.807","815766992369.672","816308260583.658","887869053731.258","914029309163.43","999029842474.495","1043880856875.81","1074100470717.63","1119607429788.43","1169841061843.75","1240047344581.16","1322705956924.14","",
"Tajikistan","TJK","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12554009521.4639","12057078130.9814","8755611875.14576","7493115549.04286","6023007123.14329","5385782588.80174","4568503561.0219","4725388102.108","5032452586.71288","5293977491.23368","5862862332.7718","6565491793.01","7392158408.03587","8352293081.22311","9466637510.36551","10410101725.2935","11481089281.6962","12704385239.723","13976034682.4199","14630790669.1311","15766419994.6788","17286955072.7244","18937444009.3331","20695759589.0645","22501408546.1785","24108431840.4978","26047146784.6114","28564098680.4425","31395879238.9728","",
"Turkmenistan","TKM","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19882201522.3622","19607976995.4398","17053422430.8845","17719327822.0971","14966825286.1102","14180440989.6431","15407574085.5595","13886509136.5137","15039843811.5087","17774392796.3834","19165558628.8617","20436723900.9552","20813374951.9753","21892887497.3753","23606496593.7381","27514547356.1112","31457818852.6807","35875334013.041","41949410533.7206","44847633831.4898","49544281467.7186","58014358231.6118","65690081450.724","73660861580.5167","82785052821.2619","89108877815.0387","95668470993.3349","103823565373.5","112946520763.324","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2536936580285.45","2723314177209.32","2868647007456.1","3164383616603.11","3387173630896.4","3503799664810.7","3699387829257.66","3961848737184.43","4100013069698.28","4157295365486.8","4407470035658.08","4530608036178.27","4613840121753.89","4796859730762.93","5228971188442.73","5639056452109.65","6199265216116.16","6727345215912.38","7158542645858.88","7126859863634.26","7666743193187.44","8271954334128.18","8665984435964.53","9059209627065.9","9352871975144.93","9420599447515.33","9435697094782.39","9748762968298.52","10113532117809.7","",
"Timor-Leste","TLS","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2297379423.284","2563828470.36242","2425546447.78778","2441379572.88671","4113693103.30959","5763806036.63295","8413124331.48033","9094009299.40465","10190871382.7659","9648172970.13747","9646197983.50071","10976037920.4147","11748455705.6982","10629314370.1051","8024556611.60869","9783178533.09132","9960055181.46226","9220301250.57462","9710681139.36918","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP, PPP (current international $)","NY.GDP.MKTP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1185209301685.19","1203546109401.86","1288978229232.68","1356375396775.1","1405118377789.13","1473897588573.74","1589844573986.53","1672795372986.91","1806155956495.2","1913740195787.01","2048696986963.74","2142713727507.95","2250396199836.49","2351245909329.82","2604986255730.54","2806913338668.28","3053848202891.4","3327546831771.46","3516265875010.92","3634463185833.59","3869875982046.44","3926346022996.67","4101800795795.14","4247414483306.22","4425494877471.99","4521788783523.56","4919570500450.65","5156170868730","","",
